"CWE-ID","Project Name","Method-ID","Fix Commit","Badness","Tool-ID","Tool result","Size","TP","TN","FP","FN"
"CWE-264","openjpa","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractBrokerFactory.java$readResolve","4487017fbf57fb7aed4024e0991850bb89fc1c43","true","vcg","[]","12","False","False","False","True"
"CWE-295","uaa","common/src/main/java/org/cloudfoundry/identity/uaa/ldap/ProcessLdapProperties.java$process","90b6f8c06afd96efd39f87deaaf9a94cd0fd082","false","vcg","[??]","10","??","??","??","??"
"CWE-264","tomcat55","container/catalina/src/share/org/apache/catalina/startup/ContextConfig.java$stop","0299cb724ea71f304d54adfcdb950f59b01fb421","true","vcg","[190, Comment Indicates Potentially Unfinished Code, Synchronized Code - Possible Performance Impact]","160","False","False","False","True"
"CWE-22","tomcat55","container/catalina/src/share/org/apache/catalina/startup/ContextConfig.java$stop","0299cb724ea71f304d54adfcdb950f59b01fb421","true","vcg","[190, Comment Indicates Potentially Unfinished Code, Synchronized Code - Possible Performance Impact]","160","False","False","False","True"
"CWE-264","tomcat55","container/catalina/src/share/org/apache/catalina/startup/ContextConfig.java$fixDocBase","0299cb724ea71f304d54adfcdb950f59b01fb421","true","vcg","[Comment Indicates Potentially Unfinished Code]","97","False","False","False","True"
"CWE-22","tomcat55","container/catalina/src/share/org/apache/catalina/startup/ContextConfig.java$fixDocBase","0299cb724ea71f304d54adfcdb950f59b01fb421","true","vcg","[Comment Indicates Potentially Unfinished Code]","97","False","False","False","True"
"CWE-345","async-http-client","api/src/main/java/org/asynchttpclient/AsyncHttpClientConfig.java$AsyncHttpClientConfig","df6ed70e86c8fc340ed75563e016c8baa94d7e72","false","vcg","[??]","74","??","??","??","??"
"CWE-345","async-http-client","api/src/main/java/org/asynchttpclient/AsyncHttpClientConfig.java$build","df6ed70e86c8fc340ed75563e016c8baa94d7e72","false","vcg","[??]","61","??","??","??","??"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/management/internal/cli/functions/ContinuousQueryFunction.java$getId","aa469239860778eb46e09dd7b390aee08f152480","false","vcg","[??]","3","??","??","??","??"
"CWE-502","tomee","arquillian/arquillian-tomee-common/src/main/java/org/apache/openejb/arquillian/common/Setup.java$configureSystemProperties","58cdbbef9c77ab2b44870f9d606593b49cde76d9","true","vcg","[190]","32","False","False","False","True"
"CWE-22","tomcat80","java/org/apache/catalina/servlets/WebdavServlet.java$getRelativePath","2b643a4e36d318d55ec57fee57610671656d23c0","true","vcg","[]","20","False","False","False","True"
"CWE-287","lucene-solr","solr/core/src/java/org/apache/solr/security/PKIAuthenticationPlugin.java$getRemotePublicKey","2f5ecbcf9ed7a3a4fd37b5c55860ad8eace1bea","true","vcg","[??]","23","??","??","??","??"
"CWE-835","junrar","src/main/java/com/github/junrar/Archive.java$readHeaders","ad8d0ba8e155630da8a1215cee3f253e0af45817","false","vcg","[??]","222","??","??","??","??"
"CWE-287","karaf","webconsole/gogo/src/main/java/org/apache/karaf/webconsole/gogo/Activator.java$doStart","cfa213ad680ded70b70bf0c648891a06386ef63","true","vcg","[??]","11","??","??","??","??"
"CWE-287","cxf","rt/ws/security/src/main/java/org/apache/cxf/ws/security/wss4j/WSS4JInInterceptor.java$handleMessage","db11c9115f31e171de4622149f157d8283f6c720","true","vcg","[??]","176","??","??","??","??"
"CWE-22","plexus-archiver","src/main/java/org/codehaus/plexus/archiver/AbstractUnArchiver.java$extractFile","58bc24e465c0842981692adbf6d75680298989de","true","vcg","[Failure To Release Resources In All Cases]","58","False","False","False","True"
"CWE-601","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/web/UaaSavedRequestCache.java$shouldSaveFormRedirectParameter","8a599448781acd481aa9dab1b0bde3424e00ced","true","vcg","[??]","14","??","??","??","??"
"CWE-20","vert.x","src/main/java/io/vertx/core/http/impl/HttpUtils.java$parseKeepAliveHeaderTimeout","1bb6445226c39a95e7d07ce3caaf56828e8aab72","true","vcg","[190]","39","False","False","False","True"
"CWE-502","camel","camel-core/src/main/java/org/apache/camel/model/dataformat/YAMLDataFormat.java$configureSnakeDataFormat","20e26226107f3133c87d0f5c845e02f824823f69","false","vcg","[]","40","False","True","False","False"
"CWE-502","camel","camel-core/src/main/java/org/apache/camel/model/dataformat/YAMLDataFormat.java$setPropertyRef","20e26226107f3133c87d0f5c845e02f824823f69","false","vcg","[]","6","False","True","False","False"
"CWE-264","openjpa","openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCConfigurationImpl.java$getQueryTargetPolicyInstance","ad5cd6fb86af8809b367f709b6e041218055de2f","true","vcg","[]","6","False","False","False","True"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/management/internal/cli/functions/DeployFunction.java$getRequiredPermissions","aa469239860778eb46e09dd7b390aee08f152480","true","vcg","[??]","3","??","??","??","??"
"CWE-264","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/metadata/descriptor/ConstraintDescriptorImpl.java$addOverrideAttributes","e8c42b689df8c6752d635d02c6518da3fece3870","false","vcg","[]","15","False","True","False","False"
"CWE-264","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/metadata/descriptor/ConstraintDescriptorImpl.java$buildPayloadSet","e8c42b689df8c6752d635d02c6518da3fece3870","false","vcg","[Comment Indicates Potentially Unfinished Code]","18","False","True","False","False"
"CWE-264","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/metadata/descriptor/ConstraintDescriptorImpl.java$buildAnnotationParameterMap","e8c42b689df8c6752d635d02c6518da3fece3870","false","vcg","[]","8","False","True","False","False"
"CWE-264","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/metadata/descriptor/ConstraintDescriptorImpl.java$parseOverrideParameters","e8c42b689df8c6752d635d02c6518da3fece3870","false","vcg","[]","18","False","True","False","False"
"CWE-264","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/metadata/descriptor/ConstraintDescriptorImpl.java$ensureAttributeIsOverridable","e8c42b689df8c6752d635d02c6518da3fece3870","false","vcg","[]","12","False","True","False","False"
"CWE-264","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/metadata/descriptor/ConstraintDescriptorImpl.java$buildGroupSet","e8c42b689df8c6752d635d02c6518da3fece3870","false","vcg","[]","17","False","True","False","False"
"CWE-287","spring-security","cas/src/main/java/org/springframework/security/cas/web/authentication/ServiceAuthenticationDetailsSource.java$buildDetails","934937d9c1dc20c396b96c08310b72cfa627acb","false","vcg","[??]","6","??","??","??","??"
"CWE-203","tomcat","java/org/apache/catalina/realm/RealmBase.java$findSecurityConstraints","970e615c7ade6ec6c341470bbc76aa1256353737","false","vcg","[??]","238","??","??","??","??"
"CWE-203","tomcat","java/org/apache/catalina/realm/RealmBase.java$authenticate","970e615c7ade6ec6c341470bbc76aa1256353737","false","vcg","[??]","38","??","??","??","??"
"CWE-203","tomcat","java/org/apache/catalina/realm/RealmBase.java$Digest","970e615c7ade6ec6c341470bbc76aa1256353737","false","vcg","[??]","23","??","??","??","??"
"CWE-203","tomcat","java/org/apache/catalina/realm/RealmBase.java$getDigest","970e615c7ade6ec6c341470bbc76aa1256353737","false","vcg","[??]","33","??","??","??","??"
"CWE-203","tomcat","java/org/apache/catalina/realm/RealmBase.java$main","970e615c7ade6ec6c341470bbc76aa1256353737","false","vcg","[??]","20","??","??","??","??"
"CWE-203","tomcat","java/org/apache/catalina/realm/RealmBase.java$AllRolesMode","970e615c7ade6ec6c341470bbc76aa1256353737","false","vcg","[??]","3","??","??","??","??"
"CWE-203","tomcat","java/org/apache/catalina/realm/RealmBase.java$toMode","970e615c7ade6ec6c341470bbc76aa1256353737","false","vcg","[??]","12","??","??","??","??"
"CWE-203","tomcat","java/org/apache/catalina/realm/RealmBase.java$stopInternal","970e615c7ade6ec6c341470bbc76aa1256353737","false","vcg","[??]","7","??","??","??","??"
"CWE-203","tomcat","java/org/apache/catalina/realm/RealmBase.java$initInternal","970e615c7ade6ec6c341470bbc76aa1256353737","false","vcg","[??]","11","??","??","??","??"
"CWE-203","tomcat","java/org/apache/catalina/realm/RealmBase.java$hasUserDataPermission","970e615c7ade6ec6c341470bbc76aa1256353737","false","vcg","[??]","77","??","??","??","??"
"CWE-203","tomcat","java/org/apache/catalina/realm/RealmBase.java$getPrincipal","970e615c7ade6ec6c341470bbc76aa1256353737","false","vcg","[??]","9","??","??","??","??"
"CWE-203","tomcat","java/org/apache/catalina/realm/RealmBase.java$hasResourcePermission","970e615c7ade6ec6c341470bbc76aa1256353737","false","vcg","[??]","99","??","??","??","??"
"CWE-203","tomcat","java/org/apache/catalina/realm/RealmBase.java$getRealmPath","970e615c7ade6ec6c341470bbc76aa1256353737","false","vcg","[??]","2","??","??","??","??"
"CWE-203","tomcat","java/org/apache/catalina/realm/RealmBase.java$getObjectNameKeyProperties","970e615c7ade6ec6c341470bbc76aa1256353737","false","vcg","[??]","8","??","??","??","??"
"CWE-203","tomcat","java/org/apache/catalina/realm/RealmBase.java$digest","970e615c7ade6ec6c341470bbc76aa1256353737","false","vcg","[??]","27","??","??","??","??"
"CWE-203","tomcat","java/org/apache/catalina/realm/RealmBase.java$toString","970e615c7ade6ec6c341470bbc76aa1256353737","false","vcg","[??]","6","??","??","??","??"
"CWE-22","hadoop","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileUtil.java$unZip","1373e3d8ad60e4da721a292912cb69243bfdf47","true","vcg","[190]","36","False","False","False","True"
"CWE-22","hadoop","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileUtil.java$unpackEntries","1373e3d8ad60e4da721a292912cb69243bfdf47","true","vcg","[190, Failure To Release Resources In All Cases]","41","False","False","False","True"
"CWE-200","hadoop","hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/Task.java$readFields","6b710a42e00acca405e085724c89cda016cf7442","false","vcg","[??]","26","??","??","??","??"
"CWE-200","hadoop","hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/Task.java$write","6b710a42e00acca405e085724c89cda016cf7442","false","vcg","[??]","19","??","??","??","??"
"CWE-552","spring-framework","spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/AbstractJsonpResponseBodyAdvice.java$beforeBodyWriteInternal","a95c3d820dbc4c3ae752f1b3ee22ee860b162402","true","vcg","[??]","15","??","??","??","??"
"CWE-611","junit-plugin","src/main/java/hudson/tasks/junit/XMLEntityResolver.java$resolveEntity","15f39fc49d9f25bca872badb48e708a8bb815ea7","true","vcg","[??]","17","??","??","??","??"
"CWE-399","activemq","activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java$syncSendPacket","3a71f8e33d0309cb0ca5b5758a8f251da205e757","true","vcg","[190]","31","False","False","False","True"
"CWE-399","activemq","activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java$onControlCommand","3a71f8e33d0309cb0ca5b5758a8f251da205e757","true","vcg","[]","8","False","False","False","True"
"CWE-79","cxf","rt/transports/http/src/main/java/org/apache/cxf/transport/servlet/BaseUrlHelper.java$getBaseURL","1f824d8039c7a42a4aa46f844e6c800e1143c7e7","true","vcg","[]","28","False","False","False","True"
"CWE-863","undertow","core/src/main/java/io/undertow/security/impl/DigestAuthenticationMechanism.java$handleDigestHeader","facb33a5cedaf4b7b96d3840a08210370a806870","true","vcg","[??]","131","??","??","??","??"
"CWE-611","WxJava","weixin-java-common/src/main/java/me/chanjar/weixin/common/util/crypto/WxCryptUtil.java$initialValue","6272639f02e397fed40828a2d0da66c30264bc0e","true","vcg","[??]","7","??","??","??","??"
"CWE-668","tomcat","java/org/apache/catalina/authenticator/FormAuthenticator.java$forwardToLoginPage","dfa40863421d7681fed893b4256666491887e38c","true","vcg","[]","51","False","False","False","True"
"CWE-668","tomcat","java/org/apache/catalina/authenticator/FormAuthenticator.java$forwardToErrorPage","dfa40863421d7681fed893b4256666491887e38c","true","vcg","[]","30","False","False","False","True"
"CWE-552","spring-framework","spring-web/src/main/java/org/springframework/web/accept/ContentNegotiationManagerFactoryBean.java$afterPropertiesSet","03f547eb9868f48f44d59b56067d4ac4740672c3","true","vcg","[??]","32","??","??","??","??"
"CWE-20","tomcat","java/org/apache/coyote/http11/Http11NioProtocol.java$createProcessor","bed3a1a0d06a3c787183c6e90f326bbe17e49dd4","false","vcg","[]","21","False","True","False","False"
"CWE-611","lucene-solr","solr/core/src/java/org/apache/solr/util/SystemIdResolver.java$resolveEntity","6c4e45e28494d4d4d04fb89852d18c86fa3d5f8","true","vcg","[??]","30","??","??","??","??"
"CWE-200","Exchange","src/com/android/exchange/eas/EasAutoDiscover.java$parseAutodiscover","0d1a38b1755efe7ed4e8d7302a24186616bba9b2","true","vcg","[??]","36","??","??","??","??"
"CWE-200","Exchange","src/com/android/exchange/eas/EasAutoDiscover.java$genUri","0d1a38b1755efe7ed4e8d7302a24186616bba9b2","true","vcg","[??]","17","??","??","??","??"
"CWE-200","Exchange","src/com/android/exchange/eas/EasAutoDiscover.java$makeRequest","0d1a38b1755efe7ed4e8d7302a24186616bba9b2","true","vcg","[??]","10","??","??","??","??"
"CWE-200","Exchange","src/com/android/exchange/eas/EasAutoDiscover.java$handleResponse","0d1a38b1755efe7ed4e8d7302a24186616bba9b2","true","vcg","[??]","43","??","??","??","??"
"CWE-20","tomcat","java/org/apache/coyote/http11/InternalAprInputBuffer.java$InternalAprInputBuffer","cdc0a935c2173aff60039a0b85e57a461381107c","true","vcg","[]","21","False","False","False","True"
"CWE-20","tomcat","java/org/apache/coyote/http11/InternalAprInputBuffer.java$parseHeader","cdc0a935c2173aff60039a0b85e57a461381107c","true","vcg","[190]","158","False","False","False","True"
"CWE-20","tomcat","java/org/apache/coyote/http11/InternalAprInputBuffer.java$fill","cdc0a935c2173aff60039a0b85e57a461381107c","true","vcg","[190]","65","False","False","False","True"
"CWE-20","tomcat","java/org/apache/coyote/http11/InternalAprInputBuffer.java$parseRequestLine","cdc0a935c2173aff60039a0b85e57a461381107c","true","vcg","[190]","183","False","False","False","True"
"CWE-20","tomcat","java/org/apache/coyote/http11/InternalAprInputBuffer.java$skipLine","cdc0a935c2173aff60039a0b85e57a461381107c","true","vcg","[190]","29","False","False","False","True"
"CWE-20","tomcat","java/org/apache/coyote/http11/InternalAprInputBuffer.java$doRead","cdc0a935c2173aff60039a0b85e57a461381107c","true","vcg","[190]","14","False","False","False","True"
"CWE-264","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/util/logging/Log.java$getErrorParsingMappingFileException","c489416f699a46859c134796b3ccfea41ef3ce52","false","vcg","[]","1","False","True","False","False"
"CWE-264","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/util/logging/Log.java$getUnableToParseValidationXmlFileException","c489416f699a46859c134796b3ccfea41ef3ce52","false","vcg","[]","1","False","True","False","False"
"CWE-611","spring-framework","spring-web/src/main/java/org/springframework/http/converter/xml/Jaxb2RootElementHttpMessageConverter.java$processSource","c6503ebbf7c9e21ff022c58706dbac5417b2b5eb","true","vcg","[??]","18","??","??","??","??"
"CWE-22","spring-framework","spring-web/src/main/java/org/springframework/http/converter/xml/Jaxb2RootElementHttpMessageConverter.java$processSource","c6503ebbf7c9e21ff022c58706dbac5417b2b5eb","true","vcg","[]","18","False","False","False","True"
"CWE-264","tomcat55","container/catalina/src/share/org/apache/catalina/loader/WebappClassLoader.java$setWorkDir","0299cb724ea71f304d54adfcdb950f59b01fb421","false","vcg","[190]","15","False","True","False","False"
"CWE-22","tomcat55","container/catalina/src/share/org/apache/catalina/loader/WebappClassLoader.java$setWorkDir","0299cb724ea71f304d54adfcdb950f59b01fb421","false","vcg","[190]","15","False","True","False","False"
"CWE-264","tomcat55","container/catalina/src/share/org/apache/catalina/loader/WebappClassLoader.java$findResourceInternal","0299cb724ea71f304d54adfcdb950f59b01fb421","false","vcg","[190, Synchronized Code - Possible Performance Impact]","254","False","True","False","False"
"CWE-22","tomcat55","container/catalina/src/share/org/apache/catalina/loader/WebappClassLoader.java$findResourceInternal","0299cb724ea71f304d54adfcdb950f59b01fb421","false","vcg","[190, Synchronized Code - Possible Performance Impact]","254","False","True","False","False"
"CWE-22","spring-framework","spring-webflux/src/main/java/org/springframework/web/reactive/resource/PathResourceResolver.java$isInvalidEncodedPath","98ad23bef8e2e04143f8f5b201380543a8d8c0c","true","vcg","[]","12","False","False","False","True"
"CWE-352","spring-framework","spring-web/src/main/java/org/springframework/http/converter/xml/SourceHttpMessageConverter.java$readInternal","7387cb990e35b0f1b573faf29d4f9ae183d7a5e","false","vcg","[??]","21","??","??","??","??"
"CWE-352","spring-framework","spring-web/src/main/java/org/springframework/http/converter/xml/SourceHttpMessageConverter.java$supports","7387cb990e35b0f1b573faf29d4f9ae183d7a5e","false","vcg","[??]","4","??","??","??","??"
"CWE-352","spring-framework","spring-web/src/main/java/org/springframework/http/converter/xml/SourceHttpMessageConverter.java$writeInternal","7387cb990e35b0f1b573faf29d4f9ae183d7a5e","false","vcg","[??]","10","??","??","??","??"
"CWE-552","spring-framework","spring-websocket/src/main/java/org/springframework/web/socket/sockjs/support/AbstractSockJsService.java$handleRequest","a95c3d820dbc4c3ae752f1b3ee22ee860b162402","true","vcg","[??]","109","??","??","??","??"
"CWE-264","candlepin","src/main/java/org/candlepin/sync/Importer.java$loadExport","f4d93230e58b969c506b4c9778e04482a059b08c","false","vcg","[643]","103","False","True","False","False"
"CWE-611","androidsvg","androidsvg/src/main/java/com/caverock/androidsvg/SVGParser.java$parseUsingSAX","44e4fbf1d0f6db295df34601972741d4cf706cbd","true","vcg","[??]","17","??","??","??","??"
"CWE-611","androidsvg","androidsvg/src/main/java/com/caverock/androidsvg/SVGParser.java$parse","44e4fbf1d0f6db295df34601972741d4cf706cbd","true","vcg","[??]","63","??","??","??","??"
"CWE-611","androidsvg","androidsvg/src/main/java/com/caverock/androidsvg/SVGParser.java$parseUsingXmlPullParser","44e4fbf1d0f6db295df34601972741d4cf706cbd","true","vcg","[??]","40","??","??","??","??"
"CWE-611","lucene-solr","solr/core/src/java/org/apache/solr/util/SystemIdResolver.java$resolveEntity","4ba409e0ff3dc38aad88f7b7ad69a76325272b8","true","vcg","[??]","30","??","??","??","??"
"CWE-79","geronimo","framework/modules/geronimo-security/src/main/java/org/apache/geronimo/security/keystore/FileKeystoreManager.java$createKeystore","f8a612df7b06729bfd6c826e1a110d4bb40dc1f5","true","vcg","[Failure To Release Resources In All Cases]","22","False","False","False","True"
"CWE-352","geronimo","framework/modules/geronimo-security/src/main/java/org/apache/geronimo/security/keystore/FileKeystoreManager.java$createKeystore","f8a612df7b06729bfd6c826e1a110d4bb40dc1f5","true","vcg","[??]","22","??","??","??","??"
"CWE-22","geronimo","framework/modules/geronimo-security/src/main/java/org/apache/geronimo/security/keystore/FileKeystoreManager.java$createKeystore","f8a612df7b06729bfd6c826e1a110d4bb40dc1f5","true","vcg","[Failure To Release Resources In All Cases]","22","False","False","False","True"
"CWE-835","tika","tika-parsers/src/main/java/org/apache/tika/parser/jdbc/JDBCTableReader.java$JDBCTableReader","0c49c851979163334ea05cbebdd11ff87feba62d","false","vcg","[??]","5","??","??","??","??"
"CWE-20","syncope","ext/saml2sp/logic/src/main/java/org/apache/syncope/core/logic/saml2/SAML2ReaderWriter.java$init","717289bc10b6f3b204cb6d14881f530174c6235","false","vcg","[]","32","False","True","False","False"
"CWE-269","karaf","shell/core/src/main/java/org/apache/karaf/shell/impl/console/osgi/secured/SecuredSessionFactoryImpl.java$invoke","24fb477ea886e8f294dedbad98d2a2c4cb2a44f9","false","vcg","[??]","4","??","??","??","??"
"CWE-269","karaf","shell/core/src/main/java/org/apache/karaf/shell/impl/console/osgi/secured/SecuredSessionFactoryImpl.java$isVisible","24fb477ea886e8f294dedbad98d2a2c4cb2a44f9","false","vcg","[??]","17","??","??","??","??"
"CWE-269","karaf","shell/core/src/main/java/org/apache/karaf/shell/impl/console/osgi/secured/SecuredSessionFactoryImpl.java$checkSecurity","24fb477ea886e8f294dedbad98d2a2c4cb2a44f9","false","vcg","[??]","18","??","??","??","??"
"CWE-79","syncope","client/enduser/src/main/java/org/apache/syncope/client/enduser/resources/UserSelfCreateResource.java$newResourceResponse","b25a8834db2cc7ea45707a1218e85e047568427","true","vcg","[614, 190]","142","False","False","False","True"
"CWE-502","camel","camel-core/src/main/java/org/apache/camel/model/dataformat/JsonDataFormat.java$configureDataFormat","c93a87c36aa4d14ad6f7ee1df9507fa2ca1fd91","false","vcg","[]","54","False","True","False","False"
"CWE-22","tomcat80","java/org/apache/tomcat/util/http/RequestUtil.java$normalize","50f0179c78721e7fc60f679d8af9b8889ab1f106","true","vcg","[190]","57","False","False","False","True"
"CWE-399","activemq","activemq-core/src/main/java/org/apache/activemq/broker/TransportConnection.java$TransportConnection","3a71f8e33d0309cb0ca5b5758a8f251da205e757","true","vcg","[]","41","False","False","False","True"
"CWE-399","activemq","activemq-core/src/main/java/org/apache/activemq/broker/TransportConnection.java$processAddConnection","3a71f8e33d0309cb0ca5b5758a8f251da205e757","true","vcg","[190, Synchronized Code - Possible Performance Impact]","83","False","False","False","True"
"CWE-399","activemq","activemq-core/src/main/java/org/apache/activemq/broker/TransportConnection.java$processRemoveConnection","3a71f8e33d0309cb0ca5b5758a8f251da205e757","true","vcg","[190, 399, Synchronized Code - Possible Performance Impact]","48","True","False","False","False"
"CWE-399","activemq","activemq-core/src/main/java/org/apache/activemq/broker/TransportConnection.java$doStop","3a71f8e33d0309cb0ca5b5758a8f251da205e757","true","vcg","[190, Synchronized Code - Possible Performance Impact]","58","False","False","False","True"
"CWE-399","activemq","activemq-core/src/main/java/org/apache/activemq/broker/TransportConnection.java$service","3a71f8e33d0309cb0ca5b5758a8f251da205e757","true","vcg","[190]","35","False","False","False","True"
"CWE-399","activemq","activemq-core/src/main/java/org/apache/activemq/broker/TransportConnection.java$expected","3a71f8e33d0309cb0ca5b5758a8f251da205e757","true","vcg","[]","3","False","False","False","True"
"CWE-399","activemq","activemq-core/src/main/java/org/apache/activemq/broker/TransportConnection.java$processBrokerInfo","3a71f8e33d0309cb0ca5b5758a8f251da205e757","true","vcg","[190, Synchronized Code - Possible Performance Impact]","86","False","False","False","True"
"CWE-399","activemq","activemq-core/src/main/java/org/apache/activemq/broker/TransportConnection.java$start","3a71f8e33d0309cb0ca5b5758a8f251da205e757","true","vcg","[Synchronized Code - Possible Performance Impact, 190]","36","False","False","False","True"
"CWE-399","activemq","activemq-core/src/main/java/org/apache/activemq/broker/TransportConnection.java$stopAsync","3a71f8e33d0309cb0ca5b5758a8f251da205e757","true","vcg","[190]","35","False","False","False","True"
"CWE-399","activemq","activemq-core/src/main/java/org/apache/activemq/broker/TransportConnection.java$isFaultTolerantConnection","3a71f8e33d0309cb0ca5b5758a8f251da205e757","true","vcg","[]","2","False","False","False","True"
"CWE-399","activemq","activemq-core/src/main/java/org/apache/activemq/broker/TransportConnection.java$registerConnectionState","3a71f8e33d0309cb0ca5b5758a8f251da205e757","true","vcg","[Synchronized Code - Possible Performance Impact]","11","False","False","False","True"
"CWE-399","activemq","activemq-core/src/main/java/org/apache/activemq/broker/TransportConnection.java$processRemoveSession","3a71f8e33d0309cb0ca5b5758a8f251da205e757","true","vcg","[190]","33","False","False","False","True"
"CWE-310","esapi-java-legacy","src/main/java/org/owasp/esapi/crypto/CipherText.java$validateMAC","41138fef5f63d9cf0d5e05d2bee2c7f682ffef3f","false","vcg","[??]","19","??","??","??","??"
"CWE-310","esapi-java-legacy","src/main/java/org/owasp/esapi/crypto/CipherText.java$asPortableSerializedByteArray","41138fef5f63d9cf0d5e05d2bee2c7f682ffef3f","false","vcg","[??]","24","??","??","??","??"
"CWE-611","syncope","core/workflow-flowable/src/main/java/org/apache/syncope/core/workflow/flowable/FlowableDeployUtils.java$deployModel","979c28abf2587c73b57d20e4b892410fdd336f0","false","vcg","[??]","32","??","??","??","??"
"CWE-918","jenkins","core/src/main/java/hudson/ProxyConfiguration.java$doValidateProxy","2d16b459205730d85e51499c2457109b234ca9d9","true","vcg","[??]","44","??","??","??","??"
"CWE-79","struts","core/src/main/java/org/apache/struts2/dispatcher/mapper/RestfulActionMapper.java$getMapping","72471d7075681bea52046645ad7aa34e9c53751e","true","vcg","[190]","41","False","False","False","True"
"CWE-287","karaf","webconsole/instance/src/main/java/org/apache/karaf/webconsole/instance/Activator.java$doStart","cfa213ad680ded70b70bf0c648891a06386ef63","true","vcg","[??]","11","??","??","??","??"
"CWE-20","tomcat","java/org/apache/coyote/http11/Http11AprProcessor.java$process","1d372c881eafd9ffe729996f8560fd5fe50cd39d","true","vcg","[190]","161","False","False","False","True"
"CWE-863","tomcat","java/org/apache/naming/factory/ResourceLinkFactory.java$getObjectInstance","d6b5600afe75e1086dd564344e1d085966e4237d","true","vcg","[??]","33","??","??","??","??"
"CWE-362","hbase","hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift/ThriftHttpServlet.java$doKerberosAuth","7fe07075b35a816725ba18f6dd43d3fa84e08f9","true","vcg","[??]","11","??","??","??","??"
"CWE-362","hbase","hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift/ThriftHttpServlet.java$doPost","7fe07075b35a816725ba18f6dd43d3fa84e08f9","true","vcg","[??]","45","??","??","??","??"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$doRemoveConfirm","a222f2d9d1bca3422e6a462a7f587ae325455b80","false","vcg","[??]","19","??","??","??","??"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$doSleep","a222f2d9d1bca3422e6a462a7f587ae325455b80","false","vcg","[??]","37","??","??","??","??"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$stop","a222f2d9d1bca3422e6a462a7f587ae325455b80","false","vcg","[??]","26","??","??","??","??"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$rename","a222f2d9d1bca3422e6a462a7f587ae325455b80","false","vcg","[??]","17","??","??","??","??"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$doNameFreeCheck","a222f2d9d1bca3422e6a462a7f587ae325455b80","false","vcg","[??]","15","??","??","??","??"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$start","a222f2d9d1bca3422e6a462a7f587ae325455b80","false","vcg","[??]","31","??","??","??","??"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$startConnection","a222f2d9d1bca3422e6a462a7f587ae325455b80","false","vcg","[??]","19","??","??","??","??"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$stopConnection","a222f2d9d1bca3422e6a462a7f587ae325455b80","false","vcg","[??]","11","??","??","??","??"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$doWakeup","a222f2d9d1bca3422e6a462a7f587ae325455b80","false","vcg","[??]","39","??","??","??","??"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$doConfigSubmit","a222f2d9d1bca3422e6a462a7f587ae325455b80","false","vcg","[??]","33","??","??","??","??"
